=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.06.17 16:31:01 =~=~=~=~=~=~=~=~=~=~=~=
3480,20.00
3484,9.00
3488,25.00
3492,5.00
3496,10.00
3500,19.00
3504,13.00
3508,10.00
3512,19.00
3516,7.00
3520,15.00
3524,13.00
3528,25.00
3532,10.00
3536,9.00
3540,28.00
3544,20.00
3548,19.00
3552,7.00
3556,13.00
3560,34.00
3564,17.00
3568,7.00
3572,7.00
3576,19.00
3580,21.00
3584,22.00
3588,15.00
3592,12.00
3596,21.00
3600,14.00
3604,18.00
3608,23.00
3612,22.00
3616,10.00
3620,20.00
3624,9.00
3628,24.00
3632,18.00
3636,4.00
3640,25.00
3644,9.00
3648,19.00
3652,19.00
3656,15.00
3660,19.00
3664,14.00
3668,9.00
3672,0.00
3676,13.00
3680,23.00
3684,20.00
3688,20.00
3692,19.00
3696,21.00
3700,7.00
3704,15.00
3708,2.00
3712,13.00
3716,9.00
3720,18.00
3724,17.00
3728,18.00
3732,7.00
3736,21.00
3740,19.00
3744,21.00
3748,21.00
3752,15.00
3756,25.00
3760,15.00
3764,23.00
3768,8.00
3772,9.00
3776,18.00
3780,18.00
3784,10.00
3788,21.00
3792,9.00
3796,18.00
3800,18.00
3804,15.00
3808,10.00
3812,23.00
3816,5.00
3820,14.00
3824,11.00
3828,29.00
3832,13.00
3836,2.00
3840,9.00
3844,19.00
3848,21.00
3852,21.00
3856,8.00
3860,29.00
3864,21.00
3868,5.00
3872,19.00
3876,21.00
3880,21.00
3884,8.00
3888,9.00
3892,24.00
3896,14.00
3900,13.00
3904,7.00
3908,9.00
3912,17.00
3916,7.00
3920,15.00
3924,18.00
3928,20.00
3932,9.00
3936,17.00
3940,14.00
3944,18.00
3948,19.00
3952,19.00
3956,4.00
3960,28.00
3964,25.00
3968,7.00
3972,11.00
3976,20.00
3980,19.00
3984,4.00
3988,20.00
3992,13.00
3996,26.00
4000,10.00
4004,15.00
4008,15.00
4012,19.00
4016,9.00
4020,9.00
4024,20.00
4028,18.00
4032,6.00
4036,19.00
4040,19.00
4044,20.00
4048,13.00
4052,8.00
4056,30.00
4060,31.00
4064,15.00
4068,0.00
4072,21.00
4076,29.00
4080,4.00
4084,13.00
4088,9.00
4092,9.00
4096,19.00
4100,7.00
4104,25.00
4108,22.00
4112,15.00
4116,20.00
4120,7.00
4124,10.00
4128,17.00
4132,8.00
4136,15.00
4140,31.00
4144,19.00
4148,23.00
4152,15.00
4156,13.00
4160,23.00
4164,19.00
4168,15.00
4172,14.00
4176,28.00
4180,18.00
4184,15.00
4188,18.00
4192,15.00
4196,21.00
4200,17.00
4204,15.00
4208,18.00
4212,25.00
4216,9.00
4220,13.00
4224,18.00
4228,26.00
4232,19.00
4236,6.00
4240,5.00
4244,23.00
4248,13.00
4252,9.00
4256,10.00
4260,14.00
4264,15.00
4268,9.00
4272,23.00
4276,15.00
4280,13.00
4284,5.00
4288,11.00
4292,19.00
4296,17.00
4300,19.00
4304,9.00
4308,14.00
4312,24.00
4316,9.00
4320,18.00
4324,22.00
4328,20.00
4332,11.00
4336,10.00
4340,19.00
4344,24.00
4348,13.00
4352,0.00
4356,23.00
4360,19.00
4364,18.00
4368,19.00
4372,13.00
4376,13.00
4380,23.00
4384,9.00
4388,22.00
4392,21.00
4396,25.00
4400,2.00
4404,10.00
4408,0.00
4412,23.00
4416,0.00
4420,31.00
4424,13.00
4428,19.00
4432,9.00
4436,5.00
4440,14.00
4444,34.00
4448,21.00
4452,13.00
4456,19.00
4460,34.00
4464,15.00
4468,8.00
4472,23.00
4476,21.00
4480,19.00
4484,18.00
4488,8.00
4492,19.00
4496,31.00
4500,18.00
4504,14.00
4508,21.00
4512,15.00
4516,19.00
4520,13.00
4524,20.00
4528,24.00
4532,7.00
4536,13.00
4540,18.00
4544,20.00
4548,19.00
4552,13.00
4556,13.00
4560,29.00
4564,17.00
4568,18.00
4572,19.00
4576,25.00
4580,8.00
4584,13.00
4588,9.00
4592,13.00
4596,21.00
4600,13.00
4604,15.00
4608,9.00
4612,22.00
4616,9.00
4620,34.00
4624,17.00
4628,22.00
4632,5.00
4636,13.00
4640,19.00
4644,24.00
4648,10.00
4652,9.00
4656,5.00
4660,26.00
4664,8.00
4668,19.00
4672,24.00
4676,24.00
4680,21.00
4684,20.00
4688,15.00
4692,13.00
4696,19.00
4700,9.00
4704,7.00
4708,19.00
4712,24.00
4716,9.00
4720,19.00
4724,15.00
4728,19.00
4732,22.00
4736,13.00
4740,19.00
4744,21.00
4748,23.00
4752,7.00
4756,10.00
4760,24.00
4764,26.00
4768,19.00
4772,6.00
4776,13.00
4780,21.00
4784,5.00
4788,9.00
4792,13.00
4796,10.00
4800,2.00
4804,21.00
4808,13.00
4812,14.00
4816,13.00
4820,9.00
4824,15.00
4828,23.00
4832,14.00
4836,19.00
4840,19.00
4844,18.00
4848,22.00
4852,9.00
4856,20.00
4860,21.00
4864,21.00
4868,10.00
4872,18.00
4876,14.00
4880,23.00
4884,17.00
4888,10.00
4892,5.00
4896,18.00
4900,8.00
4904,26.00
4908,7.00
4912,14.00
4916,5.00
4920,9.00
4924,19.00
4928,30.00
4932,6.00
4936,10.00
4940,23.00
4944,19.00
4948,22.00
4952,0.00
4956,17.00
4960,15.00
4964,9.00
4968,19.00
4972,13.00
4976,26.00
4980,9.00
4984,7.00
4988,21.00
4992,14.00
4996,24.00
5000,4.00
5004,18.00
5008,14.00
5012,26.00
5016,0.00
5020,22.00
5024,18.00
5028,31.00
5032,8.00
5036,7.00
5040,20.00
5044,18.00
5048,17.00
5052,4.00
5056,11.00
5060,13.00
5064,22.00
5068,10.00
5072,10.00
5076,18.00
5080,15.00
5084,9.00
5088,9.00
5092,19.00
5096,19.00
5100,9.00
5104,13.00
5108,9.00
5112,29.00
5116,4.00
5120,29.00
5124,4.00
5128,18.00
5132,4.00
5136,18.00
5140,21.00
5144,18.00
5148,15.00
5152,7.00
5156,15.00
5160,5.00
5164,18.00
5168,17.00
5172,9.00
5176,18.00
5180,24.00
5184,10.00
5188,14.00
5192,20.00
5196,15.00
5200,9.00
5204,14.00
5208,17.00
5212,17.00
5216,4.00
5220,20.00
5224,20.00
5228,30.00
5232,19.00
5236,9.00
5240,5.00
5244,13.00
5248,9.00
5252,0.00
5256,14.00
5260,18.00
5264,11.00
5268,10.00
5272,13.00
5276,19.00
5280,23.00
5284,19.00
5288,10.00
5292,5.00
5296,25.00
5300,9.00
5304,24.00
5308,19.00
5312,23.00
5316,19.00
5320,13.00
5324,19.00
5328,23.00
5332,22.00
5336,10.00
5340,15.00
5344,21.00
5348,13.00
5352,13.00
5356,18.00
5360,13.00
5364,21.00
5368,19.00
5372,13.00
5376,4.00
5380,19.00
5384,9.00
5388,17.00
5392,15.00
5396,28.00
5400,0.00
5404,23.00
5408,13.00
5412,22.00
5416,5.00
5420,6.00
5424,19.00
5428,28.00
5432,15.00
5436,26.00
5440,13.00
5444,34.00
5448,6.00
5452,4.00
5456,7.00
5460,8.00
5464,18.00
5468,17.00
5472,19.00
5476,13.00
5480,23.00
5484,19.00
5488,10.00
5492,18.00
5496,21.00
5500,29.00
5504,23.00
5508,15.00
5512,4.00
5516,20.00
5520,11.00
5524,5.00
5528,25.00
5532,18.00
5536,20.00
5540,21.00
5544,19.00
5548,17.00
5552,4.00
5556,20.00
5560,19.00
5564,23.00
5568,9.00
5572,23.00
5576,15.00
5580,23.00
5584,14.00
5588,13.00
5592,23.00
5596,26.00
5600,19.00
5604,19.00
5608,19.00
5612,23.00
5616,15.00
5620,18.00
5624,20.00
5628,19.00
5632,6.00
5636,9.00
5640,26.00
5644,19.00
5648,23.00
5652,0.00
5656,17.00
5660,17.00
5664,18.00
5668,9.00
5672,10.00
5676,23.00
5680,19.00
5684,8.00
5688,14.00
5692,29.00
5696,24.00
5700,7.00
5704,21.00
5708,9.00
5712,21.00
5716,7.00
5720,18.00
5724,26.00
5728,23.00
5732,23.00
5736,19.00
5740,21.00
5744,23.00
5748,19.00
5752,2.00
5756,20.00
5760,14.00
5764,10.00
5768,9.00
5772,19.00
5776,19.00
5780,23.00
5784,19.00
5788,21.00
5792,18.00
5796,17.00
5800,7.00
5804,18.00
5808,3.00
5812,19.00
5816,13.00
5820,21.00
5824,20.00
5828,18.00
5832,5.00
5836,14.00
5840,15.00
5844,12.00
5848,20.00
5852,4.00
5856,13.00
5860,17.00
5864,19.00
5868,21.00
5872,10.00
5876,13.00
5880,29.00
5884,4.00
5888,13.00
5892,15.00
5896,15.00
5900,4.00
5904,23.00
5908,18.00
5912,34.00
5916,17.00
5920,7.00
5924,14.00
5928,26.00
5932,9.00
5936,7.00
5940,10.00
5944,21.00
5948,15.00
5952,2.00
5956,13.00
5960,29.00
5964,9.00
5968,13.00
5972,14.00
5976,23.00
5980,21.00
5984,6.00
5988,15.00
5992,18.00
5996,19.00
6000,9.00
6004,22.00
6008,18.00
6012,21.00
6016,17.00
6020,18.00
6024,20.00
6028,19.00
6032,19.00
6036,15.00
6040,25.00
6044,10.00
6048,23.00
6052,9.00
6056,8.00
6060,23.00
6064,19.00
6068,15.00
6072,15.00
6076,9.00
6080,19.00
6084,9.00
6088,10.00
6092,18.00
6096,23.00
6100,9.00
6104,10.00
6108,10.00
6112,22.00
6116,8.00
6120,9.00
6124,24.00
6128,24.00
6132,11.00
6136,18.00
6140,9.00
6144,21.00
6148,2.00
6152,4.00
6156,5.00
6160,9.00
6164,18.00
6168,19.00
6172,10.00
6176,13.00
6180,18.00
6184,15.00
6188,15.00
6192,17.00
6196,23.00
6200,9.00
6204,21.00
6208,19.00
6212,25.00
6216,14.00
6220,9.00
6224,19.00
6228,15.00
6232,10.00
6236,7.00
6240,9.00
6244,26.00
6248,21.00
6252,3.00
6256,10.00
6260,13.00
6264,19.00
6268,10.00
6272,15.00
6276,21.00
6280,21.00
6284,19.00
6288,22.00
6292,4.00
6296,19.00
6300,15.00
6304,4.00
6308,10.00
6312,23.00
6316,13.00
6320,14.00
6324,22.00
6328,34.00
6332,9.00
6336,9.00
6340,15.00
6344,34.00
6348,21.00
6352,3.00
6356,19.00
6360,17.00
6364,19.00
6368,13.00
6372,10.00
6376,18.00
6380,26.00
6384,10.00
6388,9.00
6392,15.00
6396,21.00
6400,7.00
6404,18.00
6408,13.00
6412,23.00
6416,8.00
6420,24.00
6424,9.00
6428,34.00
6432,20.00
6436,19.00
6440,10.00
6444,23.00
6448,23.00
6452,4.00
6456,23.00
6460,31.00
6464,17.00
6468,13.00
6472,13.00
6476,13.00
6480,23.00
6484,13.00
6488,8.00
6492,13.00
6496,23.00
6500,15.00
6504,20.00
6508,13.00
6512,18.00
6516,13.00
6520,13.00
6524,13.00
6528,21.00
6532,10.00
6536,19.00
6540,15.00
6544,23.00
6548,4.00
6552,9.00
6556,14.00
6560,20.00
6564,15.00
6568,18.00
6572,22.00
6576,18.00
6580,24.00
6584,7.00
6588,20.00
6592,19.00
6596,23.00
6600,15.00
6604,21.00
6608,15.00
6612,20.00
6616,4.00
6620,23.00
6624,15.00
6628,10.00
6632,5.00
6636,11.00
6640,24.00
6644,14.00
6648,18.00
6652,10.00
6656,29.00
6660,13.00
6664,25.00
6668,13.00
6672,13.00
6676,24.00
6680,22.00
6684,10.00
6688,18.00
6692,4.00
6696,21.00
6700,10.00
6704,34.00
6708,4.00
6712,15.00
6716,5.00
6720,4.00
6724,15.00
6728,19.00
6732,2.00
6736,0.00
6740,15.00
6744,26.00
6748,20.00
6752,4.00
6756,15.00
6760,18.00
6764,13.00
6768,1.00
6772,6.00
6776,10.00
6780,21.00
6784,4.00
6788,19.00
6792,23.00
6796,23.00
6800,7.00
6804,23.00
6808,13.00
6812,22.00
6816,4.00
6820,19.00
6824,8.00
6828,19.00
6832,23.00
6836,19.00
6840,15.00
6844,24.00
6848,15.00
6852,8.00
6856,0.00
6860,18.00
6864,24.00
6868,9.00
6872,9.00
6876,19.00
6880,26.00
6884,4.00
6888,13.00
6892,10.00
6896,9.00
6900,14.00
6904,14.00
6908,18.00
6912,23.00
6916,22.00
6920,25.00
6924,19.00
6928,23.00
6932,9.00
6936,8.00
6940,13.00
6944,34.00
6948,13.00
6952,18.00
6956,20.00
6960,13.00
6964,26.00
6968,5.00
6972,21.00
6976,9.00
6980,18.00
6984,10.00
6988,10.00
6992,4.00
6996,30.00
7000,18.00
7004,13.00
7008,8.00
7012,22.00
7016,14.00
7020,15.00
7024,18.00
7028,23.00
7032,13.00
7036,19.00
7040,21.00
7044,24.00
7048,23.00
7052,17.00
7056,18.00
7060,19.00
7064,24.00
7068,23.00
7072,9.00
7076,14.00
7080,23.00
7084,15.00
7088,25.00
7092,19.00
7096,17.00
7100,23.00
7104,14.00
7108,22.00
7112,13.00
7116,19.00
7120,18.00
7124,19.00
7128,22.00
7132,9.00
7136,5.00
7140,24.00
7144,14.00
7148,29.00
7152,9.00
7156,19.00
7160,20.00
7164,19.00
7168,9.00
7172,17.00
7176,15.00
7180,5.00
7184,4.00
7188,29.00
7192,9.00
7196,13.00
7200,14.00
7204,18.00
7208,11.00
7212,13.00
7216,19.00
7220,9.00
7224,13.00
7228,19.00
7232,21.00
7236,10.00
7240,21.00
7244,18.00
7248,13.00
7252,15.00
7256,6.00
7260,22.00
7264,19.00
7268,18.00
7272,8.00
7276,19.00
7280,31.00
7284,3.00
7288,9.00
7292,17.00
7296,23.00
7300,15.00
7304,15.00
7308,9.00
7312,28.00
7316,5.00
7320,19.00
7324,23.00
7328,34.00
7332,13.00
7336,4.00
7340,17.00
7344,15.00
7348,24.00
7352,4.00
7356,21.00
7360,19.00
7364,13.00
7368,7.00
7372,21.00
7376,10.00
7380,4.00
7384,7.00
7388,4.00
7392,2.00
7396,22.00
7400,15.00
7404,9.00
7408,15.00
7412,26.00
7416,18.00
7420,11.00
7424,19.00
7428,19.00
7432,7.00
7436,7.00
7440,13.00
7444,28.00
7448,37.00
7452,2.00
7456,21.00
7460,24.00
7464,14.00
7468,7.00
7472,18.00
7476,18.00
7480,29.00
7484,8.00
7488,19.00
7492,19.00
7496,22.00
7500,7.00
7504,23.00
7508,13.00
7512,24.00
7516,18.00
7520,24.00
7524,22.00
7528,18.00
7532,18.00
7536,4.00
7540,13.00
7544,18.00
7548,21.00
7552,2.00
7556,11.00
7560,18.00
7564,19.00
7568,10.00
7572,34.00
7576,19.00
7580,19.00
7584,14.00
7588,22.00
7592,22.00
7596,24.00
7600,13.00
7604,28.00
7608,19.00
7612,28.00
7616,4.00
7620,13.00
7624,15.00
7628,23.00
7632,15.00
7636,4.00
7640,19.00
7644,13.00
7648,23.00
7652,18.00
7656,18.00
7660,20.00
7664,21.00
7668,21.00
7672,14.00
7676,22.00
7680,23.00
7684,3.00
7688,18.00
7692,14.00
7696,23.00
7700,14.00
7704,15.00
7708,8.00
7712,23.00
7716,0.00
7720,18.00
7724,25.00
7728,10.00
7732,9.00
7736,10.00
7740,19.00
7744,15.00
7748,13.00
7752,9.00
7756,21.00
